business_id,cashflow_shortfall_amount,shortfall_flag
B64109-816617,3058.82,0
B40733-871293,-5210.58,1
B91140-578086,29278.59,0
B28335-471475,46685.21,0
B80564-154852,67665.74,0
B13282-154904,9337.59,0
B51313-396854,-2292.01,1
B8674-778754,-20231.33,1
B38697-397941,40202.7,0
B17567-447901,10348.44,0
B87550-377997,35530.08,0
B21980-608495,36450.68,0
B52646-97370,-509.61,1
B44116-388373,19327.91,0
B26079-529423,-17416.39,1
B65135-359170,28533.41,0
B57233-559538,-32.28,1
B33841-426838,22511.38,0
B31713-404208,-3948.67,1
B5247-236059,4485.06,0
B71320-847666,-1052.59,1
B66957-578443,12767.83,0
B14910-118219,18671.21,0
B65800-243324,24413.82,0
B28853-655998,19041.19,0
B5856-216766,-12143.7,1
B40973-128155,9100.0,0
B55914-859755,-12310.18,1
B33061-565342,16386.17,0
B90803-312841,9454.56,0
B29831-531467,23969.73,0
B6501-896172,13177.91,0
B61112-775103,14559.7,0
B71919-607673,-6074.0,1
B54713-457091,23510.16,0
B64457-956781,1802.07,0
B32335-14308,-18362.03,1
B85271-863336,28926.35,0
B88492-449950,14927.54,0
B14507-13531,9374.63,0
B40113-452542,16688.97,0
B37533-714647,23689.98,0
B64048-806366,13277.69,0
B77367-706072,2910.78,0
B92641-216368,-5874.62,1
B26461-355071,-8313.93,1
B81203-985632,12735.13,0
B16080-366182,21723.72,0
B74887-88909,11334.46,0
B95881-17453,7358.1,0
B77995-915438,39815.27,0
B53834-189821,-5738.73,1
B98893-124924,21031.6,0
B39242-725366,14869.25,0
B93493-244658,-11109.27,1
B6386-686657,-604.87,1
B26390-462136,26068.55,0
B59687-304697,-5324.27,1
B22033-264159,13217.04,0
B18182-401276,-8699.22,1
B67104-935479,15995.46,0
B46449-480737,40608.29,0
B22423-472644,9532.64,0
B18267-180387,14835.25,0
B62087-627695,13038.49,0
B25661-953127,-8917.52,1
B31755-842333,-12019.04,1
B18954-507885,12949.1,0
B84911-43401,59680.5,0
B77889-537721,23090.45,0
B96046-668515,-13514.91,1
B95234-904833,-3553.17,1
B32430-836640,27040.41,0
B71796-884389,29656.4,0
B26951-302748,12107.17,0
B70400-325119,23744.71,0
B80225-203730,11092.32,0
B60823-947804,14352.74,0
B34205-15451,12911.83,0
B5520-985928,13616.03,0
B90754-963556,-9460.72,1
B44627-537655,21639.05,0
B8893-831962,-5565.33,1
B85321-15699,31656.76,0
B41447-855511,24519.74,0
B52932-54846,-151.21,1
B19766-752834,20464.74,0
B12726-707349,4987.08,0
B53403-164317,4155.96,0
B99709-883082,12813.97,0
B87865-307856,29205.28,0
B52907-716661,11328.57,0
B97469-106201,43920.12,0
B86362-824632,9516.93,0
B57301-800723,29223.53,0
B36897-620982,-20580.08,1
B3163-693518,18261.9,0
B69528-771067,22875.23,0
B83757-836007,33527.38,0
B18771-564206,45437.35,0
B58680-380817,-25811.24,1
B8992-695626,-75.78,1
B19489-987747,21166.15,0
B97005-859454,27002.45,0
B70857-369550,39656.84,0
B3777-986811,25875.97,0
B43879-931844,-4408.11,1
B47973-87113,1121.33,0
B59898-825785,392.89,0
B74669-144547,-2988.32,1
B40391-995099,34868.04,0
B78348-547227,7650.1,0
B99433-348022,-10525.07,1
B30691-316698,35138.23,0
B53703-876277,34700.83,0
B19450-450707,-10598.73,1
B73391-730350,10667.47,0
B98957-160787,1419.06,0
B79839-734200,12044.55,0
B23619-671233,44619.62,0
B66876-813300,8836.82,0
B28612-514522,27524.54,0
B43083-219309,18260.58,0
B48819-891001,-18297.64,1
B70949-211047,18707.07,0
B25556-457181,17799.11,0
B34943-316630,31956.31,0
B50564-634854,7872.83,0
B79826-734513,36421.93,0
B31969-920587,-551.02,1
B45401-504649,-8667.87,1
B47591-348725,-7609.66,1
B35564-72650,16137.16,0
B45326-967185,13085.15,0
B18903-779604,-628.59,1
B7671-784916,6188.75,0
B25872-313003,6492.94,0
B9336-733037,20746.59,0
B38187-886489,22502.81,0
B18351-973477,-4203.91,1
B87421-803453,25311.39,0
B85336-195965,1596.4,0
B46103-230369,-15600.24,1
B5049-361429,28144.84,0
B26653-433689,26507.55,0
B29833-37934,28293.37,0
B23152-204707,-19875.99,1
B81057-469110,11354.5,0
B8865-688608,33795.51,0
B51482-295485,25355.04,0
B64422-362611,21168.17,0
B2383-476972,17760.87,0
B37852-403972,4433.72,0
B64546-302812,22305.22,0
B46600-905328,25505.05,0
B11690-633840,16113.59,0
B1123-710677,26711.77,0
B24997-407939,31029.12,0
B48298-185675,3029.65,0
B20241-575192,36692.66,0
B66920-591698,-7734.03,1
B14566-793874,26979.57,0
B42237-315438,-16183.91,1
B88030-753452,-900.96,1
B31459-358814,39460.66,0
B51667-682842,-14896.83,1
B84606-484441,8599.98,0
B76103-196520,28086.88,0
B55532-334750,24393.08,0
B68518-658909,9403.81,0
B41714-35916,-11965.99,1
B20609-240451,-10353.54,1
B60742-14708,37789.45,0
B50316-246833,45543.32,0
B59671-201717,22651.8,0
B75010-471085,-125.88,1
B2403-34929,50744.18,0
B58484-361606,1833.11,0
B99739-811984,-15883.07,1
B35127-280599,3723.93,0
B72251-576967,-9394.16,1
B36581-860627,3563.23,0
B89811-207928,13051.1,0
B94482-180231,4562.9,0
B15720-891894,27010.93,0
B22944-937091,6243.07,0
B31689-631517,31768.22,0
B1247-65752,37199.87,0
B49489-536153,22499.59,0
B9837-359079,22999.52,0
B48681-990187,31672.19,0
B65362-995973,30597.25,0
B22165-20257,14924.92,0
B84803-170839,-7318.7,1
B5782-689186,3924.23,0
B68305-471371,16125.37,0
B66644-275742,10328.39,0
B95431-83428,29074.23,0
B83163-899746,-2060.21,1
B93432-369811,14858.18,0
B11039-559688,1184.61,0
B90933-30997,15377.41,0
B52500-916362,10961.23,0
B31719-399750,6761.05,0
B74195-752637,3721.13,0
B76480-123227,4998.23,0
B61539-203304,962.95,0
B61135-857638,25668.41,0
B57221-890042,26500.72,0
B1882-825004,34223.79,0
B42267-830313,33017.97,0
B95692-375488,17848.39,0
B94752-149539,-24031.58,1
B47955-357623,15851.57,0
B80234-309787,3368.78,0
B33338-440773,-346.61,1
B50565-525200,29611.79,0
B28191-555671,14284.78,0
B21842-99247,17082.95,0
B40477-322410,4649.77,0
B69703-574330,39598.05,0
B84377-171615,6086.33,0
B7310-792697,25503.93,0
B15160-367033,3165.53,0
B45356-146346,41717.53,0
B22268-860975,-9304.89,1
B71276-270719,29151.79,0
B21009-282952,10316.48,0
B42004-110706,6398.06,0
B26499-916402,49017.54,0
B28574-123626,-61.04,1
B19409-154508,10902.64,0
B89217-65119,13698.86,0
B14387-605555,15417.82,0
B8641-164088,44282.89,0
B39896-775130,22792.26,0
B6141-884713,12951.36,0
B27277-695009,-1873.61,1
B26906-899943,48134.74,0
B16576-784749,7854.92,0
B7475-190136,11543.85,0
B26700-733749,27072.25,0
B8795-85007,2940.53,0
B330-454579,15927.6,0
B51508-679326,-15235.11,1
B11455-39613,19023.52,0
B17244-335599,26502.08,0
B85972-558789,17455.21,0
B50194-744081,11287.82,0
B10694-24213,-4095.01,1
B84167-573809,4199.05,0
B91851-159639,-8169.37,1
B17092-100450,-11729.44,1
B96159-623469,24954.41,0
B60536-698277,20388.27,0
B13142-570799,17985.18,0
B27677-769489,-2730.61,1
B34862-505751,-12101.62,1
B73404-514766,3497.25,0
B1111-469664,8674.68,0
B97788-795261,-14259.27,1
B61482-475756,50631.76,0
B61713-731708,-927.75,1
B23739-871912,24058.05,0
B90652-353025,28253.21,0
B30371-599480,12392.88,0
B4278-704292,10834.79,0
B14928-389293,-5991.59,1
B83772-353045,29951.46,0
B53881-140523,-3991.13,1
B44062-165918,-8934.67,1
B4646-569556,30.1,0
B99593-823286,9365.49,0
B96728-13712,-4668.91,1
B99056-475785,26915.73,0
B1082-697022,36319.26,0
B98979-868166,10843.93,0
B74160-610119,-9032.9,1
B69943-64499,5563.29,0
B99728-387910,36566.7,0
B84343-348796,4128.98,0
B67518-85699,26705.21,0
B49107-969093,13806.78,0
B23193-863636,16427.7,0
B43843-345307,4296.79,0
B82174-297022,15288.75,0
B52961-47160,10772.35,0
B67503-624574,22717.17,0
B25037-995865,8233.08,0
B33324-767033,-8827.96,1
B94436-243003,-23948.59,1
B90561-94488,-12374.61,1
B14302-553531,26384.6,0
B66867-242286,4205.85,0
B79209-382045,-8817.33,1
B55973-766087,-1627.96,1
B41024-899836,42832.0,0
B19930-876567,13867.98,0
B81906-923732,9493.37,0
B68559-875576,48550.87,0
B78522-352240,4029.09,0
B62506-787827,14105.34,0
B44391-939073,30126.42,0
B40982-47095,14778.97,0
B39393-853031,12315.36,0
B81104-183047,15444.01,0
B62842-392771,-7454.29,1
B90376-395283,17428.47,0
B23391-746274,-1595.39,1
B24216-295723,2755.67,0
B13772-123830,18062.73,0
B94304-243702,24864.44,0
B65066-594778,-13248.88,1
B28479-356329,35964.69,0
B91565-591168,4578.35,0
B44437-861630,-5883.54,1
B85570-625349,-13909.66,1
B70819-238975,-4128.12,1
B8459-121866,12764.51,0
B40974-966996,10025.59,0
B64837-63459,-3958.87,1
B50468-187388,17047.94,0
B99609-216058,15177.99,0
B72339-448883,19923.66,0
B2372-543518,10224.81,0
B3118-345304,68760.39,0
B396-639575,3384.53,0
B3646-562963,23954.48,0
B83372-490381,3423.55,0
B21728-327036,14120.25,0
B86665-671325,-7605.19,1
B44870-651467,22332.82,0
B95339-978739,10861.51,0
B82241-686685,31963.6,0
B53203-81765,1927.4,0
B6593-380087,-9608.04,1
B98138-908743,40814.74,0
B26057-654442,-3910.13,1
B12601-55305,13842.14,0
B82518-743422,-799.43,1
B1469-777831,-19723.65,1
B43787-11599,31677.65,0
B65726-587625,12336.99,0
B77722-614690,35124.19,0
B53734-932997,6624.89,0
B99001-963260,23666.33,0
B83374-146363,39546.43,0
B68025-695963,16902.01,0
B15460-329661,8346.42,0
B83330-378532,27373.34,0
B56949-437916,11598.1,0
B88752-278321,-15514.97,1
B98663-396484,28180.54,0
B94491-160105,-22756.95,1
B71549-351147,-2763.61,1
B73609-255082,-6570.63,1
B17075-253637,24975.45,0
B83644-669012,8349.66,0
B19658-881033,-14200.24,1
B37917-56538,-3746.64,1
B51899-650102,12313.92,0
B92282-965825,26271.09,0
B79896-624805,51018.3,0
B69853-430433,8963.2,0
B17619-941138,21118.03,0
B32053-687386,5583.7,0
B55321-456347,36066.03,0
B44717-895349,10443.92,0
B15417-137207,31203.99,0
B28418-780393,3678.17,0
B93497-934937,3091.61,0
B18840-779552,-927.64,1
B42991-130685,30116.43,0
B42068-701276,30730.59,0
B30013-434504,-1523.98,1
B78540-146694,32315.29,0
B12882-516211,24690.38,0
B66369-734862,4781.52,0
B57091-896014,9860.69,0
B1906-815494,38471.06,0
B67389-385302,22123.14,0
B40226-101298,52341.9,0
B80223-223634,-4477.87,1
B12008-569767,46939.3,0
B21302-989187,9471.29,0
B92328-67439,-8658.16,1
B70202-956455,-12327.21,1
B59983-154755,23781.12,0
B90740-269741,25204.54,0
B6761-974782,7143.81,0
B26147-852464,8752.37,0
B39143-57246,13126.26,0
B24659-645813,53648.73,0
B41619-476593,49.73,0
B91776-664158,3392.05,0
B11516-461278,36513.15,0
B42871-620928,29482.06,0
B87095-517645,18026.33,0
B69898-14540,27563.97,0
B33014-484112,39371.26,0
B34985-56124,-21872.68,1
B64420-789664,-7613.0,1
B87034-40952,20471.31,0
B21541-496016,14396.98,0
B1144-889851,-5156.18,1
B1061-477204,2544.27,0
B38533-938658,16920.94,0
B45254-726505,-38778.72,1
B58902-402173,41376.15,0
B16372-241121,18355.43,0
B37624-336360,17354.58,0
B34626-260228,18475.73,0
B9463-396398,-24671.08,1
B56838-885698,54665.81,0
B69446-884561,3633.95,0
B67355-315535,7270.17,0
B655-803418,23308.63,0
B77748-693490,-376.62,1
B67933-500601,17429.92,0
B15031-740679,-7999.46,1
B83615-44259,-1629.06,1
B31903-891897,9016.76,0
B59159-209234,15653.38,0
B70765-20200,7267.04,0
B68481-128777,-6857.57,1
B55390-256276,18627.59,0
B23681-827629,30779.52,0
B28093-489859,-13774.02,1
B83196-112604,-4124.42,1
B96107-197431,-7417.7,1
B68264-325746,-12804.46,1
B27975-140928,13426.25,0
B17834-942819,37361.38,0
B51800-12623,-13286.11,1
B13886-641072,3929.04,0
B94270-730203,8843.97,0
B65271-681107,14277.54,0
B87563-118319,-15421.59,1
B75365-31129,-13056.88,1
B61098-318149,11375.28,0
B41044-65443,-34577.15,1
B56499-458583,9239.29,0
B27250-964451,33003.02,0
B31932-243162,-6833.48,1
B66623-441317,-12936.75,1
B73966-605776,682.17,0
B5750-392949,24370.22,0
B37364-394039,11534.54,0
B49688-878341,21917.36,0
B27965-838152,8179.07,0
B1245-709829,20607.64,0
B87599-545773,27093.66,0
B6342-104884,18249.03,0
B13932-306322,9890.31,0
B90319-660877,-13853.34,1
B59428-143109,26754.1,0
B74733-920864,33894.73,0
B29494-599635,8613.84,0
B73911-460928,3173.84,0
B53610-556435,20280.43,0
B84525-427864,42529.88,0
B40753-850055,28188.97,0
B62341-829160,6112.08,0
B46991-367649,19439.61,0
B72546-127530,25938.73,0
B15858-910799,13596.24,0
B38613-672053,468.73,0
B69183-946770,31980.24,0
B86181-699042,541.43,0
B40578-836345,-20686.14,1
B83852-993233,12788.85,0
B7596-315719,20318.33,0
B86502-11874,-8516.75,1
B5987-942664,17698.17,0
B83498-357143,12254.87,0
B34956-239877,30529.8,0
B19824-248209,21194.11,0
B7288-684597,2280.17,0
B99642-213524,8288.7,0
B94732-414470,-200.41,1
B20823-13092,48426.73,0
B89111-269070,-3562.55,1
B30343-188399,-8392.31,1
B76273-27681,23030.85,0
B70037-496287,34347.76,0
B85309-921261,25937.01,0
B72503-113029,-20158.99,1
B47044-249615,48669.57,0
B36102-521022,23452.48,0
B88017-939621,41332.75,0
B25554-901554,7175.99,0
B15475-499724,25833.49,0
B62615-560468,-8349.96,1
B1984-340901,27476.74,0
B14018-182333,12833.78,0
B75019-754524,12096.12,0
B11581-509357,17636.83,0
B83562-456219,-33020.06,1
B94197-265743,35846.68,0
B5590-625058,15141.06,0
B89813-164089,818.78,0
B22723-485709,26438.9,0
B89719-622232,25851.99,0
B97238-855714,-17943.22,1
B42414-841699,24901.96,0
B55103-411143,27715.11,0
B20419-999495,-4827.36,1
B30785-635899,4474.41,0
B52961-520990,13430.4,0
B49755-858216,12858.22,0
B97513-288922,4924.67,0
B57203-16737,4657.44,0
B9757-251693,17863.91,0
B29677-78288,10821.19,0
B30658-806208,-21148.01,1
B93474-937746,44347.26,0
B73694-746914,10204.53,0
B53072-168745,-8364.59,1
B2943-772202,-5197.03,1
B79971-616711,8242.04,0
B93363-535475,7477.51,0
B72280-109291,6912.42,0
B95875-100739,2241.79,0
B85880-365401,-781.75,1
B52378-70025,17816.13,0
B65653-57176,-9669.55,1
B78033-990108,20567.38,0
B33302-565273,26483.5,0
B35365-748149,20149.48,0
B45038-913449,12967.48,0
B47615-317058,15651.21,0
B88483-693038,54712.34,0
B71331-155140,27393.32,0
B79273-889807,-6975.54,1
B4986-465491,54147.22,0
B59170-893763,-13203.81,1
B91310-639958,-2755.17,1
B46446-152313,16274.21,0
B93195-413826,55961.23,0
B46038-688706,19757.16,0
B21365-736495,19536.68,0
B71366-47564,-1480.79,1
B91341-216585,25943.51,0
B87881-625239,14518.09,0
B54453-383712,79836.22,0
B8668-78055,-2529.06,1
B42245-30608,38356.19,0
B27955-743752,-3242.32,1
B89678-580421,23606.5,0
B23930-979913,-4930.18,1
B24567-978270,-8085.49,1
B58230-743679,7953.75,0
B33600-754785,1938.48,0
B23720-974744,-213.85,1
B45677-274000,-5781.66,1
B50009-379604,20390.71,0
B66554-481959,22638.76,0
B68497-289446,5463.93,0
B53746-701755,17338.16,0
B91611-975178,-8583.97,1
B68285-737511,43995.69,0
B4523-347424,8149.68,0
B87157-975739,25359.12,0
B85962-195023,18318.45,0
B25194-169453,30494.55,0
B1069-61575,35013.86,0
B36947-204503,13097.15,0
B81237-674784,8663.02,0
B36187-372363,-4894.41,1
B30755-134211,23901.68,0
B15359-638660,10054.01,0
B66023-39101,7816.57,0
B45914-216422,-16105.21,1
B53096-470940,-25202.8,1
B11307-298454,34785.93,0
B8290-139059,10470.61,0
B5657-502094,8158.24,0
B76409-885057,38491.42,0
B52242-843186,9237.51,0
B26093-564366,-2693.63,1
B76054-731397,-20398.31,1
B48804-180357,33641.26,0
B39761-508056,27492.07,0
B77377-162203,-10016.25,1
B23954-804227,6447.82,0
B45902-135719,10323.08,0
B19158-747361,13811.23,0
B29602-28866,13935.57,0
B58304-47635,16492.65,0
B14363-867944,-18625.83,1
B13206-208385,17715.52,0
B26555-641132,17869.35,0
B55646-921156,11904.23,0
B92228-61387,40711.53,0
B73331-303207,9899.38,0
B84815-670176,30741.67,0
B37084-319026,16127.65,0
B67770-831949,38034.8,0
B11793-119418,7773.48,0
B92045-447231,19365.57,0
B65540-599123,9080.23,0
B61391-864144,28281.51,0
B2572-272681,10555.19,0
B80936-283318,14984.43,0
B68746-815693,26057.24,0
B69410-742822,27528.27,0
B53194-183377,-3460.07,1
B82257-298790,2689.66,0
B36223-385333,6435.03,0
B58131-149921,2739.79,0
B88621-78139,1756.68,0
B59573-623659,35274.31,0
B76063-613973,9676.18,0
B10594-566940,2566.25,0
B73126-860530,27340.64,0
B94140-320913,-17121.87,1
B38402-215802,8409.69,0
B70922-116607,3438.25,0
B67249-699301,8278.9,0
B45640-375343,24551.33,0
B32530-179805,21524.7,0
B38519-656026,30747.98,0
B3652-209793,-8891.37,1
B23722-437864,8835.87,0
B5096-360887,3930.66,0
B34332-355507,12374.28,0
B54134-409092,24089.27,0
B35968-514103,-5727.01,1
B69749-131316,47862.08,0
B90898-427485,26026.76,0
B58044-794089,14696.04,0
B12763-463046,21056.39,0
B42423-762155,-1397.46,1
B98335-241965,11681.85,0
B58598-978335,12753.71,0
B68331-447937,20403.81,0
B90741-308300,-23038.72,1
B64321-834015,3632.16,0
B22343-404439,27296.21,0
B46015-828243,15467.05,0
B79246-844660,4604.9,0
B89516-709744,14149.75,0
B76351-950841,-13152.14,1
B2731-470147,-8387.1,1
B13930-542891,39603.9,0
B43584-118816,23969.16,0
B94856-247148,-2397.55,1
B25872-129240,44896.52,0
B85153-147342,6991.04,0
B15323-66659,43102.21,0
B49541-367588,-9610.09,1
B2704-284521,40413.47,0
B64755-496661,-399.68,1
B36546-684943,-11339.3,1
B90626-733751,23480.73,0
B5086-658373,1583.89,0
B28690-689230,35383.09,0
B42101-232553,15264.58,0
B6903-769263,32278.73,0
B51546-675251,-9129.42,1
B58787-539196,-27921.8,1
B76056-510681,28771.51,0
B29664-984826,-8944.33,1
B69792-817436,-5656.07,1
B12351-207992,35784.4,0
B82185-313839,32702.38,0
B52308-837312,16351.7,0
B63711-982791,18081.43,0
B36177-350523,-2102.0,1
B99335-221623,17259.74,0
B42173-307768,279.6,0
B10478-195140,12148.64,0
B33984-314828,31112.62,0
B42287-107197,23742.92,0
B38835-791014,-7421.44,1
B11897-654390,44932.47,0
B57156-137762,6386.69,0
B21017-324678,16529.92,0
B66827-680230,229.24,0
B38498-843566,26811.91,0
B75158-833135,-11648.91,1
B5192-744925,5862.1,0
B58620-344861,39430.02,0
B84780-734869,2446.57,0
B48843-905628,31172.19,0
B23113-230002,-9776.9,1
B6985-954357,41510.62,0
B32921-248915,-401.71,1
B14145-890967,26470.42,0
B89871-203936,6386.56,0
B78477-772456,19424.47,0
B60338-181473,22992.9,0
B86859-816852,2911.34,0
B43284-827479,29999.07,0
B86657-92185,-10961.06,1
B88649-280498,3476.12,0
B2394-288865,40599.27,0
B98476-122923,26360.04,0
B40104-936245,20262.6,0
B80725-587233,709.84,0
B53782-546239,24698.32,0
B18561-845854,-7698.62,1
B78100-970055,-5525.85,1
B13689-498118,-13249.42,1
B17119-990279,14333.57,0
B55935-981977,-6908.83,1
B22257-397351,32690.21,0
B52481-406242,41516.0,0
B48412-720208,28335.07,0
B71144-919185,-4826.96,1
B30988-498122,30884.43,0
B526-452999,7940.29,0
B13018-282454,28665.64,0
B59354-608605,29563.68,0
B44795-446358,18203.27,0
B2781-39614,10270.43,0
B3507-567065,23285.92,0
B23363-761115,-1583.12,1
B93259-731702,-37188.79,1
B6954-398010,8637.75,0
B25833-390387,-12252.07,1
B34411-588893,-13188.86,1
B17275-853316,-40.22,1
B87190-261005,-1491.71,1
B28190-482652,9800.33,0
B63579-861300,3164.63,0
B71362-667648,17519.16,0
B51657-209628,16175.58,0
B94142-369778,35279.71,0
B74730-631186,30582.66,0
B84901-775093,11502.57,0
B23194-944303,33789.58,0
B13453-486586,25067.29,0
B80809-999675,4944.64,0
B16031-262375,32176.79,0
B42159-758066,-2710.65,1
B11692-894072,25392.98,0
B43931-530538,714.96,0
B71320-824653,-1204.93,1
B80787-722907,-1624.16,1
B16787-761119,37697.55,0
B46989-513860,-2683.55,1
B56525-753750,8051.12,0
B94254-982739,20457.81,0
B61817-509944,-4594.97,1
B51830-843210,3923.65,0
B37131-106573,-8446.48,1
B8143-398574,-8351.98,1
B54773-267508,27079.95,0
B31743-747046,1682.82,0
B70987-952908,14554.58,0
B13588-107662,29572.21,0
B40300-251967,-8798.71,1
B60279-757573,13022.09,0
B36496-321621,23791.71,0
B38220-151531,35313.87,0
B79463-994386,-7894.52,1
B73919-99473,-9203.13,1
B5657-487165,35918.51,0
B12106-462900,28500.07,0
B58143-294826,-7218.92,1
B64267-139333,47055.07,0
B52266-384583,35751.03,0
B22732-359644,18782.03,0
B22617-352312,37498.47,0
B65801-933451,19183.37,0
B86852-90748,27594.76,0
B65363-859021,4277.82,0
B89768-258596,-6914.0,1
B32964-827525,3587.35,0
B86746-207747,-9247.31,1
B41057-835402,10487.43,0
B61701-454796,10101.76,0
B14205-273949,39290.05,0
B60933-129931,32910.0,0
B74308-768676,8519.85,0
B30428-237216,33445.81,0
B63856-438750,7702.02,0
B79714-183118,1111.57,0
B37530-703229,-1134.88,1
B505-769556,34512.76,0
B11675-63335,-1996.83,1
B77495-308806,30614.28,0
B13253-396774,43639.32,0
B66377-773607,-6663.17,1
B77067-178083,44279.23,0
B31405-791477,4865.77,0
B37570-855587,4758.4,0
B4138-317374,-5570.7,1
B28315-264518,-6406.08,1
B85465-101740,53663.88,0
B43116-842753,21807.35,0
B22346-313256,-4200.09,1
B49404-133321,-7850.41,1
B18962-591237,36281.3,0
B81918-389111,-6408.39,1
B2619-631168,884.06,0
B6212-472199,14731.09,0
B7697-466110,13501.52,0
B78715-997471,32942.63,0
B68913-309074,5318.74,0
B38655-987326,-4815.3,1
B42472-488926,28813.7,0
B48647-947039,18680.83,0
B11168-851682,-5889.56,1
B14356-46934,18389.08,0
B63821-490864,33017.41,0
B33064-863265,39135.46,0
B64161-97827,-1060.91,1
B64678-385583,-4483.76,1
B14089-774296,14473.37,0
B55801-850730,12471.34,0
B15019-623507,37144.49,0
B11136-889991,-3364.16,1
B41643-55269,29445.78,0
B54660-34642,-17135.34,1
B94464-262218,-6600.91,1
B97228-200965,8172.42,0
B50602-930030,-10262.93,1
B56590-423550,9449.83,0
B38987-374006,-11790.72,1
B68196-219905,-7158.22,1
B56744-434712,19409.03,0
B92338-580888,7944.86,0
B69530-419157,3484.76,0
B27326-365592,-4406.82,1
B63792-786847,-11456.86,1
B63240-567131,27363.41,0
B40181-35697,13313.87,0
B32124-97771,24096.91,0
B89310-366119,349.47,0
B85770-336738,33340.47,0
B62213-311203,-10486.89,1
B83116-990166,-30624.46,1
B57219-176451,17375.79,0
B40646-998045,31698.86,0
B90099-771954,6245.75,0
B35572-846769,26265.17,0
B88774-149003,51089.6,0
B3993-708500,3116.6,0
B62186-165256,-3265.34,1
B99904-995186,13064.3,0
B51694-945500,19604.65,0
B59187-831817,9313.42,0
B70414-939845,2928.29,0
B16269-859187,-9332.67,1
B51910-579425,17134.25,0
B55259-700467,24010.28,0
B14256-474170,-4353.91,1
B7189-680037,28617.23,0
