merchant_id,merchant_name,merchant_category,merchant_city,merchant_state,is_international
M37898-691031,Fisher-Alvarez,grocery,Williamschester,OK,No
M82615-941790,Santiago-Reynolds,grocery,West Jill,MT,No
M23602-245002, Holt and Sons ,electronics,Gibsonmouth,CO,No
M65587-903371,Hutchinson-Anderson,entertainment,Gabrielleville,ND,No
M65918-292054,Taylor Inc,gas,Christinaside,WY,No
M43526-739392,Baker-Singh,utilities,Adamsville,SC,No
M6871-911606,Williams-English,electronics,South Ashley,VI,No
M50967-650330," Duke, Parker and Wang ",clothing,Cardenashaven,OH, No
M41394-51657,Adams-Stephens,online_retail,Carrollfurt,NC,No
M64311-765766,"Ross, Randolph and Martin",utilities,South Rachel,AK,No
M63895-516726,"Smith, Irwin and Warren",travel,Lake Michele,VI,No
M77143-904301,"Scott, Hall and Smith",gas,North Daniel,PR,No
M71765-419731,Miller-Singleton,gas,New Veronicamouth,IA,No
M89140-178078,Frank LLC,gas,New David,CO,YES
M57877-503081,"Frank, Long and Bates",dining,West Stephanietown,NH,No
M72341-31618,Butler Inc,utilities,,LA,No
M54103-74613,Eaton-Wilkins,entertainment,South Rebeccaberg,VI,No
M72025-304014,Goodman Inc,electronics,Leeport,WY,No
M44038-14225,White and Sons,healthcare,Laurenville,DC,No
M60316-91927,"Serrano, Barton and Bartlett",clothing,Port David,MO,No
M42737-587727,Baker-Floyd,dining,Pattersonfort,WY,No 
M32922-653939,Martinez-Lewis,healthcare,Lisaside,CA,No
M27818-623054,Ingram Group,dining,Port Andrew,MA,no
M1997-298882,"Morse, Glover and Moreno",utilities,South Courtney,TN,No
M32443-694675,"Bennett, Flynn and Mcconnell",utilities,Kimberlymouth,VI,Yes
M68546-241895,Browning and Sons,healthcare,Michaelport,ME,No
M67532-167326,Peterson-Smith,dining ,New Markshire,OR,No
M35903-862522,Moore PLC,gas,Jonesborough,MD,Yes
M71801-548883,Carpenter-Brennan,online_retail,Rickymouth,DC,No
M59496-519544,"Schmidt, Fry and Clark",online_retail,Mosesville,IN,No
M66148-244922,Bentley LLC,travel,Bakermouth,OR,No
M60511-968098,Smith-Clark,clothing,Brandonshire,PR,No
M72365-813589," Pham, Flynn and Webb ",Grocery,Allenshire,WA,No
M65884-245151,Colon-Peters,travel,South Joannatown,VT,No
M79203-98209," Velazquez, Ortiz and Davis ",healthcare,Ramosmouth,PR,No
M40539-92218,"Hicks, Lowe and Lewis",entertainment,North Wendyhaven,LA,No
M12774-492227,Thomas Inc,online_retail,Elizabethtown,VA,Yes
M72910-269728,"Williams, Ruiz and Rivera",clothing,Smithmouth,WA,No 
M26018-670503,Sexton Group,clothing,Bishopshire,AR,No
M81355-391546,Bauer-Edwards,travel,Jimmyshire,AK,No
M51051-929725,Jones Group,electronics,Zacharystad,HI,No
M53591-497188,Vaughan Group,gas,Gomeztown,WV,No
M32772-395276,Payne and Sons,utilities,Johnville,SC,yes
M76686-205601,"Atkinson, Cline and Vasquez",travel,Christinaside,PR,No
M85859-292704,Garner Ltd,grocery,Marshbury,NH,No
M49984-737392,"Parker, Carlson and Hopkins",electronics,West Michael,MH,No
M87597-641091,Moss Ltd,Electronics,Port Charles,NJ,No
M19479-484718,"Scott, Allison and Kelly",entertainment,Kimberlystad,ME,No
M22179-513781,Gilbert-Sims,,Wesleymouth,DE,No
M1530-181893,"Smith, Sullivan and Vincent",dining,South Melaniechester,ID,Yes
M54272-62275,"King, Robinson and Barron",utilities,Mccormickberg,SC,No
M18196-393529,"Johnson, Tucker and Huang",healthcare,Robertview,ID,Yes
M12288-833466,"Higgins, Reyes and Miranda",gas,Tamaraview,NH,No
M22679-709162,"Coleman, Haney and Carter",entertainment,Turnerberg,NY,No
M26904-188248,"Duncan, Rodriguez and Guerrero",gas,Scottmouth,NE,Yes
M55073-244639,Mullins-Jimenez,entertainment,New Brandon,UT,No
M32325-158002,Jones-Powell,gas,East Tarahaven,HI,No
M67378-384293,Green-Reed,dining,Whiteborough,NM,No
M8468-73174, Leonard Group ,healthcare,Jeanborough,GU,No
M83209-74762,Peterson Group,travel,Vegahaven,LA,NO
M19143-865205,Wang-Young,gas,East Jenniferport,PR,No
M58860-882198,Thomas-Brown,clothing,Wilsonberg,,No
M2119-837566,Wright and Sons,utilities,New Ryanmouth,PW,No
M53010-433863,Warren-Lee,online_retail,South Christineberg,MN,yes
M29326-204769,Kelly Group,utilities,Port Justinmouth,ME,YES
M80763-734355,"Meyer, Torres and Henry",electronics,Littleview,RI,No
M71347-226018,Petersen-Aguilar,entertainment,Grimesside,PR,No
M68939-682378,Adams-Stephens,electronics,Shirleyfurt,AZ,Yes
M61238-340975,"Miller, Harrington and Daniel",entertainment,Cynthiafurt,KS,No
M76869-786973,Harrison-Brown,online_retail,West Richard,NM, No
M52912-308716,Riggs Group,dining,East Lisaside,PW,No
M58860-882198,Thomas-Brown,clothing,Wilsonberg,,No
M96336-775640,Velez-Martin,travel,New Michael,NJ,Yes
M16011-423695,Collins-Charles,entertainment,Port Emilyport,MI,Yes
M15393-389820,"Gutierrez, Cook and Weaver",utilities,East Curtis,KS,Yes
M622-357386,"Browning, Burns and Stewart",online_retail,Reynoldschester,IA,No
M75747-951638,Spencer-Tran,healthcare,Charlesberg,KS,No
M20337-61270,Shaw and Sons,grocery,Donaldfurt,CT,No 
M52527-528553,Francis-Hanson,dining,Johnchester,MD,No 
M90860-216445,"Mason, Cruz and Wells",entertainment,Powerschester,AS,no
M77964-670024,"Rose, Rivera and Hunter",dining,Port Robert,VA,no
M68245-588551,,utilities,Lopezchester,AS,No
M26769-137767,"Porter, Johnson and Gallegos",Grocery,South Kari,KY,No
M46483-555447," Ortega, Brown and Orr ",utilities,Port Matthewbury,ME,No
M34657-858507,Hill-Lee,healthcare,West Brianville,LA,No
M49527-310163,Reyes and Sons,travel,,TX,Yes
M54595-80230,Pratt and Sons,electronics,South Danielchester,AS,No
M64354-639166,"Griffin, Shea and Terry",online_retail ,New Crystalburgh,MI,No
M84050-525040,"Hamilton, Romero and Martin",gas,Lake Sarahhaven,NV,No
M16701-763744,Brandt and Sons,gas,West Megantown,VI,Yes
M24272-795523,Booker LLC,travel,Joshuaton,MS,No
M31767-901591,Brooks and Sons,gas,East Brittany,WY,No
M59824-38020,"Gonzalez, Wood and Sexton",gas,West Olivia,MD,No
M41690-541256,Carrillo-Davis,dining,Aguilarshire,GA,No
M27487-702319,Mitchell Ltd,electronics ,West Kennethton,WY,No
M70510-553259,Harris-Ford,entertainment,Lake Judithland,NJ,No
M44204-49680,Green-Hines,healthcare,Lake Sean,WY,No
M53224-330118,Sanchez PLC,electronics,South Louisland,KS,No
M9457-694352,Coleman Inc,gas,South Tannerstad,IL,No
M9482-950363,Holder-Gardner,clothing,East Johnfort,MN,Yes
M78549-518165,Mccormick-Carter,travel,Terrifort,TN,No
M43186-308166,Thompson-Porter,electronics,East John,NY,No
M3462-612967,"Hughes, Rivera and Mcdaniel",entertainment,East Johnmouth,TX,No
M34741-503893," Clay, Clay and Davis ",gas,Gloverland,NM,Yes
M4904-332671,"Wallace, Hunter and Jones",entertainment,Charlesville,AR,No
M72927-573434," Bennett, Parker and Fleming ",electronics,East Lisa,RI,No
M91344-606843,Henderson Inc,utilities,North Gloria,NM,No
M58349-54662,Dawson-Ferguson,entertainment,Port Andreaborough,FM,No
M37624-872270,Carroll Ltd,grocery,West Christie,TN,No
M69636-141161,"Kirk, Gonzalez and Adams",grocery,South Richard,IL,No
M55861-897704,Lee-Wilson,travel,Calebfort,WI,No
M39203-72645,"Rose, Kidd and George",utilities,Reesebury,MI,No
M10141-851146,Weaver and Sons,clothing,West Alanborough,VI,No
M12606-734540,Baker LLC,Travel,North Emily,SD,No
M99195-238697,"Gamble, May and Johnson",electronics,Patriciaville,NJ,Yes
M61663-743112,Olsen PLC,gas,Lake Jessica,CO,No
M5480-688974,"Scott, Sullivan and Macias",clothing,Thompsonstad,MH,No
M5529-703320,"Rose, Johnson and Freeman",entertainment,East Richard,NC,Yes
M60657-388126,Garcia-Chen,grocery,Richardhaven,MA,No
M2970-316010,"Cooper, Martinez and Henderson",dining,Lake Rileyton,AL,No
M41331-266260,"Stephens, Petersen and Randolph",dining,Morrisstad,MN,No
M65449-511737,Serrano-Davis,entertainment,East Donna,IL,Yes 
M11964-110585,"Harrison, Harris and Schmidt",travel,Port Jason,AZ,Yes
M15209-940473,Hopkins PLC,healthcare,Sonyaland,OR,No
M10810-105580,Brown Inc,healthcare,Olivermouth,TN,No
M76281-658223,"Mcdaniel, Page and House",travel,Hoffmantown,LA,No
M80837-386517," Martinez, Estes and Pope ",grocery,New Evelyntown,OR,No
M56206-355741,Carlson LLC,healthcare,West Allisonville,SD,No
M58712-784218,Bailey-Mason,utilities,Kimberlyview,PA,No
M34266-287357,Gillespie LLC,utilities,Jacobfurt,OH,No
M52070-929468,"Morris, Hunter and Mills",dining,Ashleyberg,WV,No
M11119-739118,Adams-Stephens,online_retail,Amandaville,MP,No
M70487-345681,Gordon-Maynard,grocery,Smithton,PW,No
M76258-526779,Rice-Preston,online_retail,Port Victoria,AZ,No
M94385-834306,May-Gonzalez,utilities,Mariamouth,IL,No
M81665-215367,"Johnson, Hoover and Mueller",Gas,Vasquezhaven,NV,No
M21871-370374, Lyons Group ,entertainment,Marshallburgh,CT,Yes
M69310-142773,"Haney, Madden and Garcia",entertainment,Annaburgh,IL,No
M36089-952076,Hebert-Haynes,gas,Courtneyshire,NJ,No
M43400-171301,Morrison-Cruz,travel,East Markshire,AK,Yes
M69126-88526,Zamora and Sons,dining,West Sabrina,DC,No
M89439-994641,White-Pruitt,travel,Janiceland,AK,No
M89158-406598,Wright LLC,travel,Brendaville,NE,NO
M27066-20998,Malone-Russell,TRAVEL,Kerryview,RI,Yes
M90681-965353,Howell PLC,electronics,West Robert,CA,No
M10642-680621,"Davila, Herrera and Coleman",travel,Lewisberg,ME,No
M71339-602958,Estrada-Wilson,clothing,Lake Anthonyton,IL,No 
M80440-596320,Schwartz Ltd,dining,New Markhaven,AS,No
M55735-161744,"Carpenter, Dennis and Wilson",grocery,Port Erinfurt,FL,NO
M55178-159245,Sherman-Stafford, electronics,Jessicahaven,NJ,No
M21846-668178,"Fuller, Li and Porter",online_retail,Wongchester,NM,No
M24680-668062,Taylor-Gay,gas,Lake Eugeneborough,WI,No
M10432-904174,"Harrell, Hamilton and Ryan",healthcare,Wilsonland,IA,Yes
M53708-414297,Randall-Gibson,travel,Tracychester,KY,Yes
M42230-767779,Richard PLC,healthcare,Millerfurt,MT,No
M55507-148561,Rice-Reynolds,grocery,North Larry,WA,Yes
M2932-457562,"Hoffman, Smith and Kirk",online_retail,Lake Marc,KY,No
M89280-665598,"Rodriguez, Dixon and Manning",electronics,Mikestad,,No
M71271-356350,"Jones, Collier and Davis",clothing,New Karenberg,FL,No
M63104-874034,Young Group,clothing,Kathymouth,MT,No
M32817-392432,Yang-Marshall,utilities,North Clifford,GU,No
M75199-934377,Moreno-Smith,utilities,West Laura,AL,No
M99553-51968,"Perry, Norris and Howe",gas,Smithtown,NV,No
M3894-132125,"Lee, Chase and Brown",utilities,South Teresafurt,KY,No
M68476-325226,Franklin-Allen,travel,Youngmouth,MP,No
M2901-552571,"Gallegos, Gates and Harrison",electronics,Jacksonmouth,AR,No
M56646-669948," Watts, Stout and Bowers ",dining,New Andre,NH,No
M32769-797360,Clark-Hess,entertainment,Stanleymouth,IN,No
M27911-447632,Smith-Hoffman,clothing,West Robert,TN,No
M89097-637009,"Sellers, Mcclure and Hunt",electronics,South Angela,WV,No
M74644-87926,Smith LLC,clothing,Port Kimberlyshire,WV,No
M26580-612274,"Mason, Chen and Greene",grocery,Port Derekborough,NC,No
M19545-225531,Frank-Mendoza,clothing,Colemanmouth,VT,No
M15232-446258,Gonzalez-Blair,travel,Jamesland,WV,Yes
M98302-280259,Klein-Small,entertainment,Danielview,MD,No
M85575-479823,"Simpson, Goodman and Smith",grocery,New Jaclynfort,FM,No
M94469-881480,"Valdez, Rodriguez and Deleon",dining,Dakotaside,TN,No
M20346-892924,Garcia LLC,online_retail,Lake Seanside,MN,No
M91795-478367,"Macias, Gonzalez and Aguilar",utilities,Christinefort,NC,No
M66530-451074,Bell-Jenkins,healthcare,West Joshua,MO,No
M12477-21417,Porter and Sons,dining,North Scott,ND,No
M99135-121292,Bowman-Jackson,dining,Bridgesstad,DC,No
M87592-462424,"Moore, Murray and Sherman",utilities,Gloverland,FM,no
M17492-863668,Cooper-Wright,dining,Lake Johnstad,HI,No
M73623-754714,Reilly-Robinson,clothing,,PW,Yes
M84298-179049,Burgess-Kaiser,travel,Fitzpatricktown,VT,No
M20219-976942,Ball-Mcintyre,gas,North Brooke,AR,No 
M72257-760202,"Long, Ewing and Reyes",grocery,Rayberg,UT,No
M47159-755283,York LLC,healthcare,,PW,Yes
M41309-295541,Richards Ltd,gas,Lake Danaborough,NH,Yes
M20030-22579,"Williams, Sawyer and Moran",dining,Elizabethville,ID,No
M52744-548127,Figueroa-Wallace,travel,Nealberg,AZ,No
M75648-530981, Beck-Reese ,gas,Karenborough,SD,Yes
M18541-21745,Carlson PLC,utilities,Shirleyfurt,HI,Yes
M72078-351583,Miller-Chase,grocery,West Kristinachester,FL,No
M71210-166488, Cook Group ,utilities,Debbietown,AZ,No
M60817-873053,Norton-Sullivan,travel,North Sophia,WY,No
M96690-464345,Carey-Hall,dining,Garciamouth,SC,No
M47355-472893,Moore-Simon,electronics,Chelseafort,MN,No
M98473-602175,"Smith, Baker and Hampton",travel,East Sandra,AS,No
M70647-430283,Pollard-Mckinney,dining,Rebeccahaven,PA,No
M59189-75750,Goodwin-Barajas,gas,Port Jacobmouth,AZ,No
M89654-212035,"Clayton, Miller and Martin",gas,West Johnport,SC,Yes
M34652-860477,Bishop-Thomas,dining,Jillianhaven,AL,No
M69092-948093,"Peterson, Anderson and Fowler",clothing,Marquezfurt,AR,No
M9822-707903,Taylor-Haynes,grocery,Pollardview,MI,No
M54278-467382,Davidson-Nicholson,dining,New Jennifer,WI,No
M80107-14952,Harper-Snow,dining,Karenborough,NJ,No
M31629-474185," Calderon, Rollins and Christian ",travel,Garciaside,AK,No
M75052-451083,"Walker, Wells and Lewis",online_retail,Janiceland,DC,Yes
M68672-100719,Hunt Ltd,electronics,Alyssaside,SC,No
M32486-20415,Martinez-Espinoza,utilities,New Juan,TX,No
M78904-593000,Davis-Sutton,healthcare,East Benjamin,SC,NO
M15500-328508,"Allen, Gordon and Jones",dining,Kirkside,IN,No
M53183-572400,"Marshall, Moran and Beard",healthcare,Port Curtisshire,AR,No
M15984-700415,Contreras-Barry,Online_Retail,Port Elijah,MH,No
M92443-54264,"Lopez, Wilkinson and King",healthcare,East Jasonburgh,TX,No
M48029-464225,Williams-Harrison,travel,Joshuachester,NM,No
M30102-589697,Rodriguez LLC,travel,Loweton,SC,No
M68035-686259,Lewis-Barr,utilities,Andersonbury,PR,No
M93423-440498,Smith Inc,online_retail ,Annmouth,MN,No
M93319-426083,Gould LLC,online_retail,Christianstad,DC,Yes
M3707-430337,"Kelley, Dennis and Smith",travel ,West Samuel,SC,No
M753-892252, Richard PLC ,online_retail,Port Aliciamouth,GU,No
M3038-209425,"Allen, Griffin and Gonzalez",grocery,Millschester,SC,No
M63341-646035,Graves-Mcguire,entertainment,Katieland,NH,No
M57544-235227,Smith-Burnett,grocery,Port Abigailmouth,NH,No
M26720-403902,"Green, Hicks and Morgan",travel,New Jessehaven,AK,No
M10993-961427,"Castaneda, Nixon and Lambert",online_retail,East Dawnfurt,NE,No
M45736-548583,"Miller, Yang and Walker",travel,Garcialand,FL,No
M66763-595174,Carter-Brooks,clothing,New Michelle,WI,No
M19134-361732,Brown-Smith,grocery,Ashleyberg,PR,No
M21947-768067,Sanchez Ltd,travel,West Matthewshire,MD,No
M72842-594952,Gray Inc,electronics,Pattersonhaven,CA,No
M26509-594939,"Lee, Rodriguez and Long",clothing,West Troyton,MO,No
M38450-447739,Mckee-Blankenship,healthcare,Robertmouth,AZ,Yes
M2487-625605,Hart Inc,dining ,Mccoyview,PR,No
M19603-944085,Wright and Sons,gas,New Kennethshire,AL,No
M31886-687666, Weber Group ,,East John,NM,No
M48912-952329,Gardner Group,grocery,Duncantown,VT,No
M77642-891049,Soto-Pitts,gas,Currymouth,ID, No
M64354-142064,Nicholson-Santana,dining,Lisaland,CA,No
M97247-993457,Myers-Henry, electronics,Franklinview,AZ,No
M6585-163556,"Stewart, Carey and Fisher",healthcare,Lake Kennethport,CO,No
M66660-330589,Stout Ltd,entertainment,Ramosmouth,LA,No
M47239-316556,Gonzalez LLC,grocery,Ewingstad,NE,Yes
M88823-847274,Turner-Taylor,healthcare,Powellshire,WA,Yes
M40009-35605,"Johnson, Hoover and Nguyen",clothing,Davidview,VI,No
M45409-981208,Poole LLC,grocery,Liton,ND,No
M19231-833847,Whitney Group,dining,East Meagan,NE,Yes
M43418-197527,Edwards-Rodriguez,entertainment,Millerburgh,NH,No
M35264-576736,"Martin, Wells and Rosario",Gas,Adkinsstad,PW,Yes
M73434-283008,Rodriguez-Fox,dining,Bradleymouth,AZ,No
M72429-288614,Pitts-Long,entertainment,Robertshire,KY,No
M95134-952573,"Rojas, Pittman and Martin",healthcare,West Paulmouth,OH,No
M28526-956913,Roman Ltd,dining,West Debbie,NE,No
M29636-734807,Vaughn Ltd,utilities,Port Joshuaborough,NJ,No
M1267-510252,"Gonzalez, Thomas and Carter",gas,Silvaview,AL,No
M27387-830714,Hill Inc,electronics,North Richard,DC,No
M16020-789525,Beasley-Matthews,entertainment,West Lisaville,NJ,No
M78255-807195,Gill-Anderson,grocery,Brandonview,ND,No
M56390-587573,Miller PLC,online_retail,South Heidiborough,MP,No
M64924-165514," Kent, Espinoza and Holland ",online_retail,North Larry,DC,No
M84280-788128,"Riddle, Hanson and Wright",utilities,Port Erictown,PW,No
M39714-570385,Hamilton-Park,clothing,New Gregory,AZ,Yes
M84313-779862, Guerra PLC ,travel,Solomonshire,TX,no
M11021-744245,Bush Group,utilities,South Sara,TN,No
M20082-46096,Garcia Ltd,utilities,Randallborough,AL,No
M60096-591755,Taylor-Davila,online_retail,Michaelmouth,PR,No
M29100-383876,Ayala-Evans,gas,West Laura,CT,No
M36852-627680,"Holden, Caldwell and Patel",clothing,North Melinda,DE,No
M17401-134643,Fox-Collins,clothing,Katiemouth,OH,No
M25898-495533, Manning Ltd ,entertainment,North Kevin,OH,Yes
M71972-561641,Rodriguez-Walker,travel,Scottton,NV,Yes
M91995-859636,Johnson-Harris,GROCERY,Kimberlymouth,WI,Yes
M32924-925204,Neal-Turner,clothing,Alexshire,ND,No 
M32477-794255,"Brooks, Miller and West",entertainment,New Ryanstad,WA,No
M68895-700792,Thompson-Lopez,online_retail,East David,FL,Yes
M57712-748870,Adams-Hartman,gas,North Jennifer,HI,No
M43746-204422,Jones LLC,online_retail,West Catherinefurt,MA,Yes
M18772-880530,"Love, Scott and Cunningham",utilities,West Courtneyfurt,NM,Yes
M53171-753020,"Hamilton, Carson and Hill",gas,North Lee,VA,No
M89890-520699,Bautista-Valentine,dining,South Katherinestad,NJ,No
M15829-529136,"Gilbert, May and Washington",entertainment,West Edwardport,ND,NO
M6741-488508,Doyle-Reilly,healthcare,West Olivia,ND,No
M64267-151219,Boyer-Jones,utilities,West Ashleyside,AS,No
M20197-190249,Bray-Santos, travel,South Rickeyborough,DE,No
M54305-453202,Perry-Newton,utilities,,MN,No
M59774-369963,Turner PLC,utilities,Judithtown,PW,YES
M94873-177004,"Strickland, Pugh and Weaver",clothing,Patriciaville,VT,No
M47585-619927,"Ray, Rowe and Briggs",entertainment,Michaelborough,ND,No
M2192-301114,"Giles, Patterson and Valentine",entertainment,North Justin,IL,No
M27286-712892,"Buckley, Cooper and White",electronics,Christinaport,AL,No
M22919-771669,"Bennett, Wheeler and Smith",clothing,New Brian,MT,No
M93656-586022,Arroyo Ltd,utilities,Johnside,LA,Yes
M91092-420538,Johnson Group,clothing,Bryantville,NH,No
M63160-706636,Ayala-Pierce,clothing,Kennethport,NC,No
M23593-75774,,gas,New Danielleport,MO,No
M80118-260780,Jones-Thomas,travel,Lake Erin,WV,No
M10456-101661,Bailey Group,electronics,Moralesfurt,AR,No
M25849-902080,"Oliver, Spencer and Green",clothing,Lake Michele,KS,No
M79277-49080, Webster-Briggs ,travel,Martinezton,CT,No
M48252-515869,"Parsons, Lin and Carroll",clothing,Reynoldston,WY,No
M18864-163743,Murphy Group,online_retail,Mendozatown,PR,No
M86844-769390,Smith-Medina,Online_Retail,New Breannaview,AL,No
M99398-392633,Waters and Sons,dining,Orrland,KY,No
M23183-151775,Wilson PLC,gas,Hopkinshaven,CT, No
M8863-816517,"Haney, Madden and Garcia",grocery,South Erica,NH,No
M3666-561010,Smith-Brown,travel,Greershire,RI,No
M25703-343375,Schmidt Ltd,healthcare,Port Carol,GU,No
M68400-261735,Roberts-Murray,grocery,Port Kimberly,HI,No
M64151-56715,Morales LLC,clothing,Karenfurt,HI,No
M61232-764427,"Becker, Williams and Walker",travel,Timothyport,NH,No
M84511-349871,"Campbell, Fry and Villegas",grocery,Lake Melissaport,TN,No
M32775-441051,Tapia-Johnston,dining,North Jessica,NY,No
M23483-532568,"Daniel, Sanchez and Levy",online_retail,North Brendaside,MH,No
M36494-111095,Scott PLC,gas,Claytonbury,CO,No
M66171-22676,Washington and Sons,online_retail,South Derektown,ID,No
M67757-784397,"Holloway, Allen and Vang",healthcare,Haleytown,NM,No
M11505-563888,"Thomas, Howard and Hunter",entertainment,Escobarstad,MT,No
M38585-230015,"Holland, Johnson and Johnson",healthcare ,New Daniel,NH,No
M2508-922366,"Holden, Caldwell and Patel",clothing,Jeremyshire,MN,No
M561-450547,Bryant LLC,gas,Marshmouth,PA,No
M29618-876628,"Evans, Perez and Wong",online_retail,North Tammiestad,CT,No
M17969-485165,Wood and Sons,dining,Jessicaside,CO,No
M20802-919218,Powell-Robertson,utilities,Collinsfort,UT,No
M42911-601595,"Richardson, Mendez and Berger",travel,Aguilarborough,IA,No
M72756-491180,Thomas-Wilson,grocery,Lake Diana,PR,No
M29254-864225,Smith Ltd,online_retail,Port Jasonton,TN,No
M93660-584528,"Ramsey, Vaughn and Barber",GROCERY,Douglasborough,CA,No
M20638-238070,Stephens PLC,electronics,Gallegosborough,TN,No
M15024-855559,Salazar-Garner,gas,Lake Melissa,ME,No
M84058-103219,"Hicks, Lowe and Lewis",utilities,New Valerie,MP,Yes
M80496-450699,"Campbell, Lane and Gonzalez",gas,West Jose,AZ,No
